-0.222,-31.512
-0.227,-32.499
-0.232,-33.979
-0.237,-35.46
-0.241,-37.927
-0.246,-40.395
-0.251,-42.862
-0.256,-42.368
-0.261,-43.355
-0.265,-43.355
-0.27,-44.836
-0.275,-45.33
-0.28,-45.823
-0.285,-46.317
-0.289,-46.81
-0.294,-50.265
-0.299,-50.758
-0.304,-51.252
-0.309,-50.758
-0.313,-50.265
-0.318,-48.784
-0.323,-48.784
-0.328,-48.291
-0.338,-46.81
-0.342,-45.823
-0.347,-47.797
-0.352,-46.81
-0.357,-45.823
-0.362,-44.343
-0.366,-42.862
-0.371,-42.368
-0.376,-40.395
-0.381,-39.901
-0.386,-38.914
-0.39,-36.94
-0.395,-38.421
-0.4,-37.927
-0.405,-37.927
-0.41,-35.46
-0.414,-34.473
-0.419,-33.486
-0.424,-32.499
-0.429,-32.005
-0.434,-32.005
-0.438,-30.031
-0.443,-29.044
-0.448,-30.031
-0.453,-29.538
-0.458,-29.044
-0.462,-27.564
-0.467,-27.07
-0.472,-26.577
-0.477,-26.083
-0.482,-25.096
-0.486,-25.096
-0.491,-24.109
-0.496,-23.616
-0.501,-24.109
-0.506,-24.109
-0.51,-23.122
-0.515,-23.122
-0.52,-22.629
-0.525,-21.642
-0.53,-21.148
-0.535,-21.148
-0.539,-19.668
-0.544,-20.161
-0.549,-20.655
-0.554,-20.161
-0.559,-19.668
-0.563,-19.174
-0.573,-18.681
-0.578,-19.668
-0.583,-18.187
-0.587,-17.694
-0.592,-17.694
-0.597,-17.2
-0.602,-18.187
-0.607,-17.694
-0.611,-17.2
-0.626,-16.707
-0.631,-16.707
-0.635,-15.226
-0.64,-16.213
-0.645,-16.707
-0.65,-17.2
-0.655,-17.694
-0.659,-17.2
-0.664,-17.2
-0.669,-17.694
-0.674,-17.2
-0.679,-17.2
-0.683,-18.681
-0.688,-18.187
-0.693,-17.2
-0.698,-18.187
-0.703,-22.629
-0.707,-20.655
-0.717,-20.161
-0.722,-22.135
-0.727,-20.655
-0.731,-20.161
-0.736,-20.655
-0.741,-20.655
-0.746,-21.148
-0.751,-21.642
-0.756,-27.07
-0.76,-25.59
-0.765,-25.096
-0.77,-26.083
-0.775,-28.057
-0.78,-26.083
-0.784,-26.577
-0.789,-28.057
-0.794,-26.083
-0.799,-26.577
-0.804,-25.59
-0.813,-27.07
-0.818,-23.616
-0.823,-22.135
-0.828,-22.629
-0.832,-18.187
-0.837,-17.694
-0.842,-16.213
-0.847,-15.226
